       -0.100600201341653E+003        0.310747492358260E-010   T               6
        0.960466112453359E+000        0.982918185248400E+000        0.983939208399161E+000        0.983991805347306E+000        0.983994665567865E+000        0.983994825905574E+000        0.983994835070835E+000        0.983994835601913E+000        0.983994835633016E+000        0.983994835635330E+000        0.983994835646697E+000        0.983994835912535E+000        0.983994842363495E+000        0.983995008655958E+000        0.983999909420987E+000        0.984186956472446E+000        0.100000000000001E+001        0.984186956472447E+000        0.983999909420987E+000        0.983995008655956E+000        0.983994842363493E+000        0.983994835912535E+000        0.983994835646709E+000        0.983994835635456E+000        0.983994835634973E+000        0.983994835634952E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634948E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634945E+000        0.983994835634945E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634951E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634956E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634946E+000        0.983994835634832E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402683E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453359E+000        0.982918185248400E+000        0.983939208399161E+000        0.983991805347306E+000        0.983994665567865E+000        0.983994825905574E+000        0.983994835070836E+000        0.983994835601913E+000        0.983994835632996E+000        0.983994835634848E+000        0.983994835635446E+000        0.983994835646709E+000        0.983994835912537E+000        0.983994842363495E+000        0.983995008655958E+000        0.983999909420988E+000        0.984186956472447E+000        0.100000000000001E+001        0.984186956472446E+000        0.983999909420987E+000        0.983995008655958E+000        0.983994842363493E+000        0.983994835912535E+000        0.983994835646708E+000        0.983994835635455E+000        0.983994835634973E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634951E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634948E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634945E+000        0.983994835634945E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634945E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634952E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634945E+000        0.983994835634832E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402683E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453359E+000        0.982918185248400E+000        0.983939208399161E+000        0.983991805347305E+000        0.983994665567865E+000        0.983994825905574E+000        0.983994835070835E+000        0.983994835601912E+000        0.983994835632995E+000        0.983994835634827E+000        0.983994835634963E+000        0.983994835635456E+000        0.983994835646710E+000        0.983994835912536E+000        0.983994842363493E+000        0.983995008655955E+000        0.983999909420987E+000        0.984186956472446E+000        0.100000000000001E+001        0.984186956472447E+000        0.983999909420988E+000        0.983995008655955E+000        0.983994842363493E+000        0.983994835912534E+000        0.983994835646707E+000        0.983994835635455E+000        0.983994835634972E+000        0.983994835634951E+000        0.983994835634951E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634948E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634947E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634945E+000        0.983994835634945E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634945E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634956E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634946E+000        0.983994835634832E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402683E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453359E+000        0.982918185248401E+000        0.983939208399161E+000        0.983991805347306E+000        0.983994665567865E+000        0.983994825905574E+000        0.983994835070836E+000        0.983994835601913E+000        0.983994835632995E+000        0.983994835634827E+000        0.983994835634943E+000        0.983994835634975E+000        0.983994835635459E+000        0.983994835646710E+000        0.983994835912535E+000        0.983994842363492E+000        0.983995008655956E+000        0.983999909420987E+000        0.984186956472447E+000        0.100000000000001E+001        0.984186956472447E+000        0.983999909420985E+000        0.983995008655964E+000        0.983994842363492E+000        0.983994835912534E+000        0.983994835646707E+000        0.983994835635455E+000        0.983994835634971E+000        0.983994835634952E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634945E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634956E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634946E+000        0.983994835634832E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402684E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453359E+000        0.982918185248400E+000        0.983939208399161E+000        0.983991805347305E+000        0.983994665567865E+000        0.983994825905574E+000        0.983994835070835E+000        0.983994835601913E+000        0.983994835632995E+000        0.983994835634826E+000        0.983994835634942E+000        0.983994835634954E+000        0.983994835634976E+000        0.983994835635458E+000        0.983994835646709E+000        0.983994835912535E+000        0.983994842363493E+000        0.983995008655958E+000        0.983999909420988E+000        0.984186956472447E+000        0.100000000000001E+001        0.984186956472447E+000        0.983999909420987E+000        0.983995008655955E+000        0.983994842363492E+000        0.983994835912533E+000        0.983994835646707E+000        0.983994835635454E+000        0.983994835634973E+000        0.983994835634952E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634945E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634946E+000        0.983994835634833E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070806E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402684E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453360E+000        0.982918185248401E+000        0.983939208399162E+000        0.983991805347306E+000        0.983994665567866E+000        0.983994825905575E+000        0.983994835070836E+000        0.983994835601913E+000        0.983994835632996E+000        0.983994835634827E+000        0.983994835634942E+000        0.983994835634953E+000        0.983994835634956E+000        0.983994835634976E+000        0.983994835635457E+000        0.983994835646709E+000        0.983994835912535E+000        0.983994842363493E+000        0.983995008655955E+000        0.983999909420985E+000        0.984186956472447E+000        0.100000000000000E+001        0.984186956472446E+000        0.983999909420986E+000        0.983995008655953E+000        0.983994842363491E+000        0.983994835912532E+000        0.983994835646705E+000        0.983994835635455E+000        0.983994835634972E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634948E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634945E+000        0.983994835634945E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634945E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634952E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634957E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634945E+000        0.983994835634832E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402683E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453359E+000        0.982918185248400E+000        0.983939208399161E+000        0.983991805347306E+000        0.983994665567865E+000        0.983994825905574E+000        0.983994835070835E+000        0.983994835601913E+000        0.983994835632995E+000        0.983994835634826E+000        0.983994835634942E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634955E+000        0.983994835634975E+000        0.983994835635457E+000        0.983994835646709E+000        0.983994835912535E+000        0.983994842363493E+000        0.983995008655964E+000        0.983999909420987E+000        0.984186956472446E+000        0.100000000000001E+001        0.984186956472446E+000        0.983999909420986E+000        0.983995008655954E+000        0.983994842363491E+000        0.983994835912532E+000        0.983994835646707E+000        0.983994835635455E+000        0.983994835634972E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634946E+000        0.983994835634833E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402683E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453358E+000        0.982918185248400E+000        0.983939208399160E+000        0.983991805347305E+000        0.983994665567864E+000        0.983994825905573E+000        0.983994835070835E+000        0.983994835601912E+000        0.983994835632995E+000        0.983994835634826E+000        0.983994835634941E+000        0.983994835634952E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634953E+000        0.983994835634974E+000        0.983994835635456E+000        0.983994835646708E+000        0.983994835912534E+000        0.983994842363492E+000        0.983995008655955E+000        0.983999909420986E+000        0.984186956472446E+000        0.100000000000000E+001        0.984186956472445E+000        0.983999909420986E+000        0.983995008655953E+000        0.983994842363490E+000        0.983994835912533E+000        0.983994835646706E+000        0.983994835635454E+000        0.983994835634972E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634945E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634957E+000        0.983994835634956E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634946E+000        0.983994835634833E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402684E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453358E+000        0.982918185248399E+000        0.983939208399160E+000        0.983991805347305E+000        0.983994665567864E+000        0.983994825905573E+000        0.983994835070834E+000        0.983994835601911E+000        0.983994835632994E+000        0.983994835634825E+000        0.983994835634940E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634952E+000        0.983994835634952E+000        0.983994835634973E+000        0.983994835635455E+000        0.983994835646707E+000        0.983994835912534E+000        0.983994842363492E+000        0.983995008655953E+000        0.983999909420986E+000        0.984186956472445E+000        0.100000000000000E+001        0.984186956472444E+000        0.983999909420985E+000        0.983995008655953E+000        0.983994842363490E+000        0.983994835912532E+000        0.983994835646705E+000        0.983994835635454E+000        0.983994835634972E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634948E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634945E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634946E+000        0.983994835634832E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402683E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453357E+000        0.982918185248399E+000        0.983939208399159E+000        0.983991805347304E+000        0.983994665567863E+000        0.983994825905573E+000        0.983994835070834E+000        0.983994835601911E+000        0.983994835632993E+000        0.983994835634825E+000        0.983994835634940E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634952E+000        0.983994835634951E+000        0.983994835634952E+000        0.983994835634973E+000        0.983994835635455E+000        0.983994835646707E+000        0.983994835912533E+000        0.983994842363491E+000        0.983995008655954E+000        0.983999909420986E+000        0.984186956472444E+000        0.100000000000000E+001        0.984186956472444E+000        0.983999909420985E+000        0.983995008655953E+000        0.983994842363490E+000        0.983994835912531E+000        0.983994835646705E+000        0.983994835635454E+000        0.983994835634971E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634948E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634945E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634952E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634946E+000        0.983994835634832E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402683E+000        0.982918185300115E+000        0.960466112432358E+000
        0.960466112453357E+000        0.982918185248398E+000        0.983939208399159E+000        0.983991805347303E+000        0.983994665567863E+000        0.983994825905572E+000        0.983994835070833E+000        0.983994835601910E+000        0.983994835632993E+000        0.983994835634824E+000        0.983994835634939E+000        0.983994835634950E+000        0.983994835634952E+000        0.983994835634952E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634972E+000        0.983994835635455E+000        0.983994835646707E+000        0.983994835912532E+000        0.983994842363491E+000        0.983995008655953E+000        0.983999909420985E+000        0.984186956472444E+000        0.100000000000000E+001        0.984186956472443E+000        0.983999909420985E+000        0.983995008655951E+000        0.983994842363488E+000        0.983994835912531E+000        0.983994835646706E+000        0.983994835635453E+000        0.983994835634971E+000        0.983994835634951E+000        0.983994835634948E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634945E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634955E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634945E+000        0.983994835634832E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402683E+000        0.982918185300114E+000        0.960466112432358E+000
        0.960466112453356E+000        0.982918185248397E+000        0.983939208399158E+000        0.983991805347303E+000        0.983994665567862E+000        0.983994825905571E+000        0.983994835070832E+000        0.983994835601909E+000        0.983994835632992E+000        0.983994835634823E+000        0.983994835634939E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634971E+000        0.983994835635454E+000        0.983994835646705E+000        0.983994835912532E+000        0.983994842363490E+000        0.983995008655953E+000        0.983999909420985E+000        0.984186956472443E+000        0.100000000000000E+001        0.984186956472444E+000        0.983999909420985E+000        0.983995008655952E+000        0.983994842363491E+000        0.983994835912532E+000        0.983994835646705E+000        0.983994835635453E+000        0.983994835634972E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634950E+000        0.983994835634949E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634948E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634946E+000        0.983994835634946E+000        0.983994835634947E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634948E+000        0.983994835634947E+000        0.983994835634948E+000        0.983994835634949E+000        0.983994835634951E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634950E+000        0.983994835634951E+000        0.983994835634953E+000        0.983994835634954E+000        0.983994835634954E+000        0.983994835634952E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634953E+000        0.983994835634956E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634957E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634958E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634956E+000        0.983994835634959E+000        0.983994835634958E+000        0.983994835634956E+000        0.983994835634946E+000        0.983994835634832E+000        0.983994835633002E+000        0.983994835601916E+000        0.983994835070805E+000        0.983994825905597E+000        0.983994665567916E+000        0.983991805347514E+000        0.983939208402683E+000        0.982918185300115E+000        0.960466112432358E+000
